Name,Frequency
ORD_C_TWR,132.700
ORBI_DEL,120.700
ORF_DEL,118.500
OPZB_GND,121.800
OPLR-S_CTR,123.150
OPKH_TWR,122.300
OPKC_GND,121.600
ORF_E_APP,126.050
OPPG_GND,121.800
OPMF_GND,121.800
ORF_GND,121.900
OPKR_CTR,126.500
OPSW_TWR,132.000
ORD_E_DEL,121.600
OPMT_TWR,119.100
OPPS_TWR,122.900
ORBI_DEP,128.200
OPLR-W_CTR,124.100
OPKR-S_CTR,132.100
ORBI_TWR,118.900
OPSD_TWR,118.075
OPRK_TWR,122.200
ORBB_1_CTR,131.325
ORD_N_TWR,126.900
ORBD_TWR,119.875
ORBB_W_CTR,130.600
OPLA_APP,121.300
ORD_NN_TWR,128.150
OPKD_TWR,119.650
OPSD_GND,121.800
OQU_GND-,134.500
ORBB_N_CTR,132.875
OPMJ_TWR,119.600
ORD_TWR,120.750
OPMJ_GND,121.800
OPLR_CTR,127.500
ORF_DEP,125.200
ORBI_GND,121.700
ORF_F_APP,118.900
OPRK_GND,121.800
ORBM_GND,126.700
ORBB_S_CTR,123.000
OPPI_GND,121.800
ORD_DEL,121.600
ORBB_2_CTR,132.225
OPKR-C_CTR,121.050
OPNH_TWR,118.100
ORD_O_GND,121.750
OPLA_TWR,118.100
OPLA_GND,118.400
OPMT_GND,121.800
OPSK_TWR,122.500
ORD_W_DEL,119.250
OPOR_TWR,129.900
OPKR-E_CTR,133.200
OPMF_TWR,123.400
OQU_TWR-,126.350
ORBB_3_CTR,133.325
OPSS_GND,121.800
ORD_SS_TWR,133.000
OPKH_GND,121.800
OPPG_TWR,118.100
OPLR-E_CTR,127.650
ORD_GND,121.900
ORF_APP,119.450
ORD_M_GND,121.675
ORD_ER_GND,131.300
OPSK_GND,121.800
OPRN_APP,124.900
OPQT_TWR,118.050
OPNH_GND,121.800
ORD_S_TWR,120.750
OPTU_TWR,118.700
OPST_TWR,119.850
OPPC_GND,121.800
ORBI_FMP,121.700
ORBI_APP,122.400
OREZ_TWR,125.100
ORD_I_GND,121.900
OPSS_TWR,120.700
ORBB_V_CTR,127.100
OPKR-W_CTR,128.350
ORBB_U_CTR,125.900
OPTU_GND,121.850
ORBM_TWR,120.200
ORF_S_APP,127.900
OWD_GND-,121.800
PAM_APP,119.775
PAO_GND,125.000
PAQ_F_TWR,1236.000
PAR_AO_CTR,125.080
OWB_LC_TWR,120.700
ORKK_TWR,125.550
OSH_TWR,118.500
PAE_GND,121.800
ORH_TWR-,120.500
OTBD_1X_TWR,119.025
OTDF_1X_CTR,133.725
OSH_N_DEP,128.750
ORMM_APP,124.520
OSH_N_TWR,118.500
OTBH_TWR,125.500
ORNI_APP,124.000
OTBD_FM_GND,121.925
OSH_S_DEP,118.900
PAE_TWR,132.950
ORL_DEL,128.450
OSAP_APP,118.110
ORH_GND-,123.850
OZR_TWR,135.200
ORH_DEL-,128.650
ORSU_TWR,118.300
OYSC_CTR,120.100
PAM_DEL,118.050
OUN_TWR,118.000
OSH_GND,132.300
PAE_DEL,126.750
OSDI_APP,121.000
ORKK_APP,127.700
OTHH_3_GND,118.575
OTHH_FM_DEL,120.875
OZR_APP,121.100
OTHH_4_GND,118.075
PAM_TWR,133.950
OSTT_CTR,129.600
OTBK_I_TWR,120.450
PAM_GND,121.900
OTDF_2_CTR,132.975
OUN_GND,121.600
OTBD_FM_TWR,118.900
OTHH_1X_GND,121.675
OTHH_2_GND,118.650
ORT_F_TWR,123.600
OTHH_FM_GND,119.075
OTHH_1_TWR,118.525
OXC_GND,121.650
OTDF_1_CTR,135.725
OXR_TWR,134.950
OTDF_FM_CTR,135.725
ORF_W_APP,119.450
PAR_AP_CTR,131.065
ORMM_GND,121.700
OSU_LC_TWR,118.800
ORKK_GND,127.370
ORL_TWR,118.700
OXR_GND,121.900
OTBH_GND,135.500
OTH_TWR,118.450
OTHH_1_GND,120.225
OSDI_GND,121.900
PAR_AENB_CTR,125.455
OSDI_TWR,118.500
OTBK_GND,118.275
ORL_GND,121.400
OTZ_F_TWR,1236.000
PAR_AOUS_CTR,132.625
ORF_TWR,120.800
OTHH_2_TWR,118.025
OTHH_1X_TWR,118.225
OTHH_DEL,120.875
OWD_TWR-,126.000
PAO_TWR,118.600
OZR_GND,121.900
OSTT_TS_CTR,121.300
OSH_S_TWR,126.600
OTBD_GND,121.925
PAR_AOML_CTR,129.625
OSH_V_APP,120.700
OTH_GND,127.100
OSLK_TWR,118.100
OTDF_2X_CTR,136.475
ORMM_TWR,118.700
ORNI_GND,121.700
OSAP_TWR,119.100
OWB_GC_GND,121.700
ORNI_TWR,119.100
OTBD_1_TWR,118.900
OSU_GC_GND,121.700
OSH_DEL,119.050
OXC_TWR,118.475
P80_GUARD,121.500
OTHH_FM_TWR,118.525
PHF_TWR,118.700
PHL_6A_TWR,118.500
PAR_DG_CTR,124.630
PD_GND,125.850
PE_TWR,118.300
PDX_D_APP,118.100
PAR_US_CTR,128.140
PH-R_DEP,135.250
PCA_TWR,126.200
PBI_F_APP,125.200
PBI_DEL,121.600
PDX_W_TWR,118.700
PDX_V_APP,126.000
PAR_TML_CTR,133.920
PAR_UZ_CTR,131.255
PAR_TB_CTR,128.275
PAR_ORGY_CTR,127.310
PAR_OT_CTR,118.725
PAR_THUZ_CTR,129.150
PD_DEP,123.800
PAR_FPAE_CTR,125.070
PDX_F_APP,126.900
PBI_K_APP,132.800
PAR_TE_CTR,128.105
PH_DEP,118.700
PGD_GND,119.550
PGD_TWR,121.000
PDX_I_APP,124.350
PAR_DOGS_CTR,135.405
PH-N_APP,132.950
PAR_TL_CTR,120.955
PE_GND,127.250
PDX_DEL,120.125
PD_DEL,128.100
PBI_S_TWR,118.750
PH_DEL,118.550
PDX_N_APP,124.350
PAR_TP_CTR,128.875
PBI_S_APP,132.800
PAR_TN_CTR,135.550
PAR_LOW_CTR,135.410
PAR_LMH_CTR,132.740
PAR_UT_CTR,133.505
PBI_APP,132.800
PAR_PU_CTR,132.755
PBI_H_APP,135.925
PHF_DEL,121.650
PAR_HP_CTR,122.615
PAR_APTE_CTR,131.055
PD_APP,133.200
PDT_GND,121.900
PH_GND,121.700
PAR_DODG_CTR,127.080
PHL_6B_TWR,135.100
PDX_S_APP,124.350
PE_APP,130.200
PDX_GH_DEL,127.850
PAR_ARML_CTR,125.700
PCT_DEP,125.650
PBI_GND,121.900
PAR_UP_CTR,118.230
PAR_RT_CTR,122.575
PF-W_TWR,124.600
PDX_APP,124.350
PH_APP,123.600
PHF_GND,121.900
PAR_CTR,128.275
PAR_RPAW_CTR,133.925
PBI_N_APP,123.625
PBI_N_TWR,119.100
PAR_AR_CTR,132.100
PDX_V_TWR,119.000
PCT_APP,119.850
PDX_M_APP,124.350
PAR_LMHJ_CTR,132.730
PBI_I_APP,124.600
PH-E_GND,122.200
PAR_UJ_CTR,132.380
PE_DEL,134.100
PBI_A_APP,125.000
PAR_DGTJ_CTR,126.100
PAR_TM_CTR,131.180
PAR_TH_CTR,124.850
PAR_HPKZ_CTR,129.005
PAR_TNTB_CTR,133.570
PDX_GND,121.900
PDX_O_TWR,123.775
PAR_OPKZ_CTR,127.305
PD_TWR,119.900
PBI_B_DEP,128.300
PDT_TWR,119.700
PDX_TWR,123.775
PH_TWR,127.400
PF_GND,119.900
PAR_RPAE_CTR,133.560
PF_TWR,118.700
PBI_P_APP,128.300
PCT_R_APP,125.125
PNS_DEL,123.725
PIT_N_GND,127.800
PNS_S_APP,120.050
PHL_YD_APP,123.800
PIH_GND,121.900
PKB_LC_TWR,123.700
PHL_R3_GND,129.750
PHX_S_TWR,120.900
PIE_GND,121.900
PHL_N1_DEP,124.350
PMD_APP,126.100
PHL_W_TWR,135.100
PHX_APP,128.650
PNS_E_APP,119.000
PIT_B_APP,124.150
PHL_NH_DEP,126.075
PIA_DEL,124.675
PIT_S_DEP,119.350
PIA_GND,121.850
PIT_D_APP,123.950
PHX_C_APP,119.525
PHL_R2_GND,130.575
POB_GND,124.550
PMD_TWR,123.700
PIA_APP,125.800
PHL_W_GND,121.650
PHL_SH_DEP,126.600
PHX_V_APP,120.400
PHL_F2_APP,132.675
PIT_S_GND,121.900
PNE_DEL,127.250
PHL_SD_DEP,119.750
PHX_K_APP,126.375
PHX_N_DEP,119.200
PHX_S_GND,132.550
PHL_6D_GND,121.650
PNS_TWR,119.900
PNS_GND,121.900
PHL_TWR,118.500
PNS_F_APP,125.350
PHL_GND,121.900
PHX_N_GND,119.750
PHL_WD_APP,127.350
PHL_S1_APP,133.875
PIH_TWR,119.100
PHX_L_APP,134.250
PHX_F_APP,126.600
PMD_GND,121.900
PMP_TWR,125.400
PHX_W_APP,124.900
PNE_TWR,126.900
PHX_A_APP,128.650
PHL_N1_APP,128.400
PHX_Q_APP,124.100
PHL_F1_APP,125.400
PNS_K_APP,126.850
PNS_Z_APP,124.850
PHX_DEL,118.100
PHL_FA_APP,125.400
PHX_EM_TWR,134.850
PHX_TWR,120.900
PHL_P1_APP,126.850
PIT_A_DEP,124.750
PIA_B_APP,128.725
PHX_J_APP,133.575
PIT_S_TWR,128.300
PHL_DEL,118.850
PHL_SA_APP,133.875
PIE_DEL,120.600
PHL_DU_APP,118.350
PNS_W_APP,118.300
PNS_P_APP,118.000
PHL_W1_APP,127.350
PHX_B_APP,120.700
PHL_6C_GND,121.900
PHL_NA_APP,128.400
PIT_N_TWR,119.100
PHL_PT_APP,126.850
PHL_R1_GND,130.050
POB_TWR,135.025
PHX_P_APP,123.700
PNS_A_APP,120.650
PMP_GND,121.900
PKB_GC_GND,126.450
PHX_N_TWR,118.700
PHX_S_DEP,126.800
PIT_DEL,126.750
PHL_FB_APP,132.675
PIE_TWR,118.300
PHX_GND,132.550
PNE_GND,121.700
PIA_N_APP,125.800
PHL_ND_DEP,124.350
PIA_TWR,124.000
PVD_G_APP-,119.450
PVU_GND,119.400
RCKU_TWR,118.600
RCKH_P_APP,128.100
PQL_GND,121.725
PSC_TWR,135.300
RCKH_GND,121.900
PSC_S_APP,133.150
PWM_E_APP-,120.400
PWM_DEL-,123.975
RCKH_C_APP,120.600
PSM_TWR-,128.400
RCDC_TWR,126.180
PVD_F_APP-,127.900
PWM_APP-,119.750
PVU_TWR,125.300
RCA_TWR,126.050
PSM_G_TWR-,127.050
PSM_DEL-,127.050
POE_APP,123.700
RCBS_GND,126.200
PWM_TWR-,120.900
PWM_GND-,121.900
PTK_TWR,120.500
PSC_APP,128.750
PTK_DEL,118.250
RBD_GND,119.475
PWM_S_APP-,119.750
RCKH_K_APP,124.700
RAL_TWR,121.000
PVD_B_APP-,128.700
RCKH_E_APP,123.100
RCGI_TWR,118.800
POU_GND,121.800
PSP_TWR,119.700
POE_GND,121.800
RBD_TWR,127.250
RCKH_F_APP,119.400
PRC_GND,121.700
PUB_APP,120.100
PSC_C_APP,128.750
RCA_GND,121.800
PSC_DEL,120.000
PSP_APP,126.700
PSM_GND-,120.950
RCKH_N_APP,121.100
RCKU_GND,122.700
PQL_TWR,118.525
PSP_GND,121.900
RCFN_GND,121.900
PSC_N_APP,128.750
PSP_DEL,128.350
RAP_GND,121.900
PRC_FSS,133.075
PRC_1_FSS,5.481
POC_GND,125.000
PWK_DEL,124.700
PUB_GND,121.900
RCCM_TWR,118.100
PVD_TWR-,120.700
PWK_TWR,119.900
POU_TWR,124.000
RCKH_TWR,118.700
PUB_DEL,120.900
POE_TWR,119.000
RAP_TWR,125.850
RCBS_TWR,118.000
POC_DEL,121.870
RCKH_G_APP,124.600
PTK_GND,121.900
PWM_A_APP-,128.350
RCFG_ATIS,127.950
PVD_GND-,121.900
PWA_GND,121.700
PWA_TWR,126.900
PVD_APP-,123.675
PWK_GND,121.700
POC_TWR,118.200
PRC_TWR,125.300
RCFN_TWR,118.100
PUB_S_TWR,119.100
RCFN_ATIS,127.000
RCA_APP,119.500
RCBS_ATIS,127.200
RCKH_ATIS,127.800
RAL_GND,121.700
PWM_N_APP-,125.500
PVD_DEL-,126.650
PUB_N_TWR,123.675
QUE_RDO,126.700
PVD_J_APP-,125.750
PVD_R_APP-,133.850
PSC_GND,121.800
RCFG_TWR,118.550
PSP_D_APP,135.270
RFD_N_APP,124.900
RDR_R_APP,124.400
RI_TWR,135.500
RCTP_N_GND,121.700
RCMT_TWR,118.650
REG_D_APP,135.970
RCTP_F_APP,125.600
RCTP_TWR,118.700
REG_Z_APP,126.475
RCSS_DEL,121.200
RDU_APP,124.950
RDM_GND,121.800
RDG_TWR,119.900
RDR_GND,119.150
RCMT_ATIS,127.350
RDU_GND,121.900
RIC_F_APP,118.200
RCMQ_ATIS,127.750
RCTP_C_APP,130.100
RDU_U_APP,124.800
REG_J_APP,127.070
RDG_APP,125.150
REG_K_APP,123.900
RCTP_H_APP,124.000
REG_V_APP,135.500
RCTP_Z_APP,123.500
RHV_GND,121.650
RCNN_GND,121.600
RDU_W_APP,128.300
RCWA_TWR,118.900
REG_L_DEP,118.550
REG_N_APP,124.300
REG_Q_APP,125.125
RCMQ_GND,120.250
RFD_TWR,118.100
RDU_E_GND,121.900
RCTP_G_APP,129.600
RDU_TWR,127.450
RDU_S_DEP,125.300
RCQC_ATIS,127.050
RCQC_GND,126.300
REG_A_APP,133.520
REG_M_APP,118.100
REG_Y_APP,133.620
RDU_DEL,120.100
REG_S_APP,125.200
REG_G_APP,119.400
REG_DEP,118.550
RCSS_GND,121.900
RDM_TWR,124.500
REG_H_APP,118.420
RCTP_W_APP,119.700
RHV_TWR,119.800
RCTP_ATIS,127.600
RCYU_GND,121.900
RCTP_S_GND,121.600
RDG_GND,121.950
REG_W_APP,119.870
REG_APP,125.025
RCTP_N_APP,128.500
RDU_E_APP,124.950
RCLY_TWR,118.500
RIC_DEL,127.550
RCTP_T_APP,122.300
RDU_DEP,132.350
RCTP_M_APP,121.000
RFD_W_APP,126.000
RCYU_TWR,118.100
RIC_GND,121.900
RDU_Y_APP,135.150
RFD_GND,121.900
RCMQ_TWR,118.750
RCSS_ATIS,127.400
REG_R_APP,133.150
RDD_TWR,119.800
RCTP_DEL,121.800
RCNN_TWR,118.400
RFD_E_APP,121.000
RFD_DEL,119.250
RCTP_E_APP,119.600
RDR_W_APP,132.300
RDR_A_APP,121.100
RCKW_TWR,118.250
RDD_GND,121.700
RI_APP,135.900
RDU_W_TWR,119.300
REG_E_APP,125.025
RI_GND,128.250
RDR_TWR,124.900
REG_X_APP,12.408
RDU_W_GND,121.700
RIC_E_APP,127.200
RDU_E_TWR,127.450
RDR_E_APP,118.100
RDU_N_DEP,132.350
RCQC_TWR,118.300
RCTP_S_APP,125.100
RCSS_TWR,118.100
RJAW_APP,125.300
RJAH_G_APP,125.300
RJBG_1239_CTR,123.900
RJAA_G_DEL,121.500
RJBB_R_APP,124.700
RJBB_NN_APP,120.850
RJBB_E_APP,120.450
RJAA_E_TWR,118.350
RJAA_W_TWR,118.200
RJBG_48_CTR,133.800
RJAA_AF_APP,125.200
RJBB_C_APP,120.250
RJBG_47_CTR,133.550
RJAA_F_APP,120.200
RJAF_TWR,118.650
RJAK_TWR,122.200
RJAA_DEL,121.900
RJAA_TWR,118.200
RJBE_G_DEL,121.500
RJAH_TWR,118.025
RJBE_GND,122.075
RJBG_44_CTR,123.900
RJAA_DEP,124.200
RIC_L_APP,126.800
RIC_W_APP,135.625
RJBB_SG_APP,121.500
RJAA_2_GND,121.600
RJBG_50_CTR,127.150
RJBE_TWR,118.500
RJBG_48S_CTR,125.600
RJAK_G_DEL,121.500
RJBB_N_APP,121.200
RJBB_W_TWR,118.050
RJAW_G_DEL,121.500
RJBG_52_CTR,135.650
RJAA_R_GND,121.750
RJAA_KN_DEP,125.525
RJAA_V_APP,119.450
RJBG_51_CTR,132.500
RJAA_KE_DEP,119.025
RJBB_GND,121.600
RJAA_APP,124.400
RJAA_1_TWR,118.200
RJAN_G_DEL,121.500
RJBB_V_APP,121.100
RJAH_V_APP,124.800
RJAA_W_GND,121.950
RJAZ_TWR,124.300
RJAH_APP,123.875
RIC_TWR,121.100
RIV_GND,121.750
RJBB_W_DEP,124.800
RJAA_KS_DEP,120.600
RJBG_43_CTR,132.450
RJAM_TWR,126.200
RIV_TWR,127.650
RJAA_1_GND,121.750
RJBB_DEP,119.200
RJBB_C_DEP,119.200
RJBB_E_DEP,119.500
RJBD_TWR,118.550
RJAH_GND,119.500
RJAA_B_DEP,119.600
RJAW_G_APP,134.100
RJBB_APP,120.250
RJAA_KW_DEP,125.100
RJAZ_G_DEL,121.500
RJAF_G_DEL,121.500
RJBB_N_DEP,120.400
RJBB_G_DEL,121.500
RJBB_S_GND,118.575
RJBB_W_APP,125.000
RJBG_49_CTR,132.700
RJBB_ST_APP,121.200
RJBB_ZF_APP,125.500
RJAA_1_DEL,121.650
RJAA_3_GND,118.150
RIC_P_APP,126.400
RJAN_TWR,124.300
RJBB_S1_DEP,120.650
RJBB_W_GND,121.650
RJAA_BH_APP,121.275
RJBB_TWR,118.200
RJBB_E_GND,121.600
RJBB_1_DEP,121.150
RJAM_G_DEL,121.500
RJAA_GND,121.950
RJBB_E_TWR,118.200
RJAA_E_GND,121.850
RJAT_G_DEL,121.500
RJBB_DEL,121.900
RJBD_G_DEL,121.500
RJAT_TWR,126.100
RJAH_G_DEL,121.500
RJAW_TWR,126.200
RJAA_1_APP,127.700
RJBB_1_APP,120.850
RIC_S_APP,126.800
RJBG_W47_CTR,133.550
RJBG_U_CTR,132.350
RJBG_L_CTR,127.150
RJBG_W55_CTR,132.350
RJBG_O_CTR,132.500
RJBG_S50_CTR,127.150
RJBG_E46_CTR,133.500
RJBG_W49_CTR,132.700
RJBG_W48S_CTR,125.600
RJBG_SN_CTR,133.800
RJBG_NTG_CTR,124.100
RJBG_N36_CTR,134.000
RJBG_K_CTR,132.700
RJBG_B_CTR,132.450
RJBG_W48_CTR,133.800
RJBM_G_DEL,121.500
RJBG_E53_CTR,118.900
RJBG_ETG_CTR,124.100
RJBG_W40_CTR,123.700
RJBG_W38_CTR,120.500
RJBG_N25_CTR,133.350
RJBK_TWR,130.750
RJBG_A54_CTR,133.850
RJBG_A49_CTR,132.700
RJBG_D_CTR,123.900
RJBG_N38_CTR,120.500
RJBG_N46_CTR,133.500
RJBG_S54_CTR,133.850
RJBG_N35_CTR,124.100
RJBG_54_CTR,133.850
RJBG_E50_CTR,127.150
RJBG_N51C_CTR,132.500
RJBG_N55_CTR,132.350
RJBG_J_CTR,125.600
RJBG_W_CTR,135.650
RJBG_E25_CTR,133.350
RJBG_E39_CTR,132.100
RJBG_W41_CTR,133.700
RJBG_E34_CTR,118.900
RJBG_WS_CTR,120.500
RJBG_NS_CTR,120.500
RJBG_OI_CTR,135.650
RJBG_53_CTR,118.900
RJBG_T0_CTR,135.650
RJBG_N40_CTR,123.700
RJBG_R_CTR,133.850
RJBG_N_CTR,133.800
RJBG_T_CTR,135.650
RJBG_I_CTR,135.650
RJBG_E51_CTR,132.500
RJBG_A43_CTR,132.450
RJBG_E40_CTR,123.700
RJBG_S51_CTR,132.500
RJBG_E45_CTR,125.700
RJBG_Q_CTR,118.900
RJBG_W45_CTR,125.700
RJBG_AN_CTR,133.800
RJBG_F1_CTR,118.900
RJBG_W46_CTR,133.500
RJBG_E33_CTR,132.300
RJBG_W44_CTR,123.900
RJBG_S_CTR,132.350
RJBG_ES_CTR,120.500
RJBG_A53_CTR,118.900
RJBG_E41_CTR,133.700
RJBG_E36_CTR,134.000
RJBG_A48S_CTR,125.600
RJBG_55_CTR,132.350
RJBG_A52_CTR,135.650
RJBG_H_CTR,133.800
RJBG_E_CTR,132.450
RJBG_N39_CTR,132.100
RJBG_A44_CTR,123.900
RJBG_TG_CTR,124.100
RJBG_N41_CTR,133.700
RJBG_A47_CTR,133.550
RJBG_C1_CTR,132.500
RJBG_E38_CTR,120.500
RJBG_A50_CTR,127.150
RJBG_F_CTR,133.550
RJBG_A51_CTR,132.500
RJBG_W25_CTR,133.350
RJBG_W39_CTR,132.100
RJBG_E54_CTR,133.850
RJBG_E42_CTR,125.900
RJBG_WTG_CTR,124.100
RJBG_S53_CTR,118.900
RJBG_N45_CTR,125.700
RJBG_N34_CTR,118.900
RJBG_W42_CTR,125.900
RJBG_N42_CTR,125.900
RJBG_T1_CTR,199.996
RJBG_E52_CTR,135.650
RJBG_W43_CTR,132.450
RJBG_S52_CTR,135.650
RJBG_E35_CTR,124.100
RJBG_CTR,133.800
RJBG_P_CTR,135.650
RJBG_A48_CTR,133.800
RJBG_N33_CTR,132.300
RJDG_1336_CTR,133.600
RJCC_G_DEL,121.500
RJDG_01_CTR,133.300
RJCW_TWR,118.300
RJCJ_G_APP,119.500
RJDG_17S_CTR,124.500
RJCC_GND,121.600
RJCO_TWR,118.100
RJDG_01S_CTR,133.500
RJDG_20_CTR,134.350
RJDG_A13_CTR,133.600
RJCN_TWR,122.700
RJCT_TWR,122.200
RJCA_G_DEL,121.500
RJCO_DEP,121.075
RJDA_FO_DEL,131.850
RJDG_13_CTR,133.600
RJDC_TWR,118.050
RJDG_A02_CTR,128.200
RJCR_TWR,124.300
RJCJ_G_DEL,121.500
RJCC_TEMP_DEL,129.650
RJCJ_3_APP,122.600
RJDG_11_CTR,124.550
RJCB_TWR,118.700
RJDG_A14_CTR,135.300
RJDA_TWR,130.775
RJDG_A05_CTR,128.125
RJDG_A07_CTR,133.025
RJCO_G_DEL,121.500
RJDG_07_CTR,133.025
RJDB_G_DEL,121.500
RJCH_APP,119.000
RJDG_05_CTR,128.125
RJCK_G_DEL,121.500
RJDG_02_CTR,128.200
RJDG_9_CTR,135.300
RJDG_14_CTR,135.300
RJCC_DEL,121.900
RJCH_TWR,118.350
RJCC_APP,120.100
RJDG_16_CTR,132.300
RJCC_DEP,124.700
RJCH_DEP,127.900
RJCC_W_GND,121.700
RJCO_G_APP,133.000
RJDG_12_CTR,133.150
RJDG_08S_CTR,124.950
RJDG_A06_CTR,134.150
RJCA_TWR,123.100
RJDG_15_CTR,127.500
RJDG_06_CTR,134.150
RJDG_A12_CTR,133.150
RJBT_TWR,118.400
RJCR_G_DEL,121.500
RJDG_03_CTR,133.600
RJDG_08_CTR,124.150
RJCJ_GND,121.700
RJCW_G_DEL,121.500
RJDC_G_DEL,121.500
RJBT_R_TWR,118.400
RJBM_TWR,122.000
RJDA_DT_DEL,129.450
RJDG_A08S_CTR,124.950
RJCJ_1_APP,125.300
RJCT_G_DEL,121.500
RJCK_TWR,118.050
RJDG_A12S_CTR,126.400
RJCH_G_DEL,121.500
RJDG_A19_CTR,119.350
RJDG_04_CTR,120.575
RJDG_8_CTR,127.500
RJDG_7_CTR,132.300
RJCO_GND,121.800
RJDG_A04_CTR,120.575
RJDA_ER_DEL,129.150
RJDG_2_CTR,134.350
RJDG_A08_CTR,124.150
RJCB_G_DEL,121.500
RJDG_17_CTR,123.900
RJBT_G_DEL,121.500
RJBT_F_TWR,130.800
RJDG_A03_CTR,133.600
RJCJ_TWR,118.200
RJDG_6_CTR,123.900
RJDG_A11_CTR,124.550
RJCM_TWR,118.850
RJCC_E_GND,121.600
RJDG_19_CTR,119.350
RJDG_3_CTR,119.350
RJDA_G_DEL,121.500
RJCC_TWR,118.800
RJCM_G_DEL,121.500
RJCN_G_DEL,121.500
RJCT_G_APP,133.000
RJCC_1_APP,119.100
RJCO_APP,119.225
RJDG_5_CTR,124.500
RJDG_12S_CTR,126.400
RJDB_TWR,118.200
RJDG_E01_CTR,133.300
RJDG_W03_CTR,133.600
RJDG_S11_CTR,124.550
RJDG_E13_CTR,133.600
RJDG_W19_CTR,119.350
RJDG_S13_CTR,133.600
RJDG_W16_CTR,132.300
RJDG_D_CTR,133.500
RJDG_NC_CTR,133.025
RJDG_C15_CTR,127.500
RJDG_C17_CTR,123.900
RJDG_S12S_CTR,126.400
RJDO_TWR,118.150
RJDG_S20_CTR,134.350
RJDG_C01_CTR,133.300
RJFF_I_APP,119.650
RJDG_Z_CTR,133.600
RJEC_G_DEL,121.500
RJEC_APP,128.325
RJDG_W07_CTR,133.025
RJFF_APP,119.650
RJDG_W08_CTR,124.150
RJDG_W17S_CTR,124.500
RJDG_GRD,121.500
RJDG_W_CTR,133.600
RJFF_DEP,127.900
RJDG_E11_CTR,124.550
RJDG_N02_CTR,128.200
RJDM_G_DEL,121.500
RJDG_N_CTR,133.300
RJDG_B_CTR,133.300
RJFA_G_APP,134.100
RJDG_H_CTR,133.600
RJEB_G_DEL,121.500
RJEC_TWR,118.550
RJDG_E20_CTR,134.350
RJDG_S12_CTR,133.150
RJDM_TWR,126.200
RJDG_N19_CTR,119.350
RJEB_TWR,118.150
RJDG_S14_CTR,135.300
RJDG_C17S_CTR,124.500
RJDG_N05_CTR,128.125
RJDG_J_CTR,120.750
RJDG_CTR,128.200
RJDG_W08S_CTR,124.950
RJDK_TWR,118.000
RJDG_F_CTR,128.200
RJDG_N03_CTR,133.600
RJDG_A20_CTR,134.350
RJER_TWR,122.700
RJDG_E14_CTR,135.300
RJFF_S_APP,119.700
RJDG_N08_CTR,124.150
RJDG_C_CTR,133.025
RJFA_G_DEL,121.500
RJFF_G_DEL,121.500
RJDT_G_DEL,121.500
RJEO_TWR,122.700
RJDG_AC_CTR,133.025
RJEO_G_DEL,121.500
RJDG_X_CTR,133.150
RJDO_G_DEL,121.500
RJDG_Q_CTR,124.950
RJDG_N06_CTR,134.150
RJFF_1_APP,121.125
RJFF_T1_APP,199.997
RJDG_W04_CTR,120.575
RJDG_W15_CTR,127.500
RJDG_E12_CTR,133.150
RJDG_W02_CTR,128.200
RJER_G_DEL,121.500
RJDG_E12S_CTR,126.400
RJFE_TWR,118.350
RJFE_G_DEL,121.500
RJDG_K_CTR,128.125
RJDG_N08S_CTR,124.950
RJDG_SC_CTR,133.025
RJDG_O_CTR,133.025
RJDG_E01S_CTR,133.500
RJDG_V_CTR,124.550
RJDG_C16_CTR,132.300
RJDG_N04_CTR,120.575
RJFA_TWR,126.200
RJDG_C01S_CTR,133.500
RJDG_W17_CTR,123.900
RJDG_E_CTR,128.125
RJFF_DEL,121.925
RJDG_P_CTR,124.150
RJDG_S_CTR,132.300
RJFC_G_DEL,121.500
RJDG_W06_CTR,134.150
RJDK_G_DEL,121.500
RJDT_TWR,124.300
RJFC_TWR,118.650
RJFF_GND,121.700
RJDG_N07_CTR,133.025
RJDG_W05_CTR,128.125
RJDG_Y_CTR,126.400
RJDG_L_CTR,134.150
RJNF_TWR,118.600
RJFZ_GND,126.200
RJKI_TWR,118.000
RJFU_GND,121.600
RJNG_TWR,122.000
RJFZ_1_APP,120.100
RJKA_G_DEL,121.500
RJFZ_G_APP,134.100
RJNA_G_APP,119.900
RJFT_G_DEL,121.500
RJGG_I_APP,121.050
RJGG_VN_APP,121.175
RJFK_GND,121.700
RJFK_APP,126.000
RJFR_G_DEL,121.500
RJNA_TWR,118.700
RJFG_G_DEL,121.500
RJFK_T_APP,126.000
RJFK_DEP,119.400
RJFN_TWR,120.100
RJFS_G_DEL,121.500
RJNA_G_DEL,121.500
RJFT_DEP,127.000
RJFZ_DEP,121.075
RJFT_V_APP,123.850
RJFK_EV_APP,121.250
RJNG_G_DEL,121.500
RJFZ_V_APP,127.950
RJGG_G_DEL,121.500
RJGG_N_DEP,121.225
RJFU_G_DEL,121.500
RJGG_VS_APP,119.250
RJFU_TWR,118.500
RJFY_G_DEL,121.500
RJFK_W_APP,126.000
RJFZ_G_DEL,121.500
RJFR_GND,121.900
RJFN_G_DEL,121.500
RJJJ_FSS,2.932
RJGG_TWR,118.850
RJFU_APP,119.175
RJGG_S_DEP,120.000
RJFM_I_TWR,118.300
RJKB_TWR,118.050
RJGG_S_APP,121.050
RJFK_AA_APP,121.400
RJFK_I_TWR,118.200
RJGG_V_APP,119.250
RJFZ_TWR,123.100
